gaiadr2_id,ra,dec,e_ra,e_dec,pmRA,pmDE,epoch_yr,time_bjd,airmass,mag_g,emag_g,mag_r,emag_r,mag_i,emag_i,mag_z,emag_z,obs_mag_g,obs_emag_g,obs_mag_r,obs_emag_r,obs_mag_i,obs_emag_i,obs_mag_z,obs_emag_z
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.537072609,1.4330301666000251,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.974989349178333,0.005510964921011665,9.39802971296978,0.0056272485520137035,11.538363840518617,0.004950797565047944,11.599279087703309,0.004434065309182687
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5406973762,1.4033612299704863,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.961796406165611,0.010316275350765089,9.38908631640063,0.006422995610280607,11.529953842668737,0.006183831405298842,11.590065031584011,0.005372703137169089
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5443249587,1.3754064469004659,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.959269204053202,0.0053662151176424935,9.386271921048007,0.0038849405454637847,11.528676122884146,0.004198903832778594,11.589530773643585,0.004121091912800211
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5477736946,1.3503719807010475,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.946195818302954,0.008336166561057921,9.380382614032234,0.006257596608112439,11.524274598221336,0.004653238664659626,11.584435125163067,0.0053877388771314694
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.551211324,1.3268014676282531,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.944021238342087,0.002603119839996189,9.37543921786003,0.0044534975728106885,11.520117403957933,0.004240689013163881,11.581071901258872,0.0032048401652175597
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5546630463,1.3044391201226604,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.933455627899304,0.003885899638564157,9.3708887734673,0.0038825971726953634,11.516988551429545,0.0035656617236034167,11.576254643660134,0.003991182170033507
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.558126995,1.2832284981639013,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.935060267080413,0.0015541060901615369,9.372157675388554,0.0034115599319799847,11.517832961251488,0.0034623512163003255,11.576285699320147,0.002302049885094492
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5615924518,1.2631719639554464,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.931504044699063,0.0024124060894700518,9.37074153575176,0.0032375838316643177,11.518352025509861,0.0046605747214883125,11.5753287805143,0.0033368951410994406
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.565048845,1.2442581054441098,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.928872967534215,0.004850992087000893,9.368939349733056,0.004126000151898437,11.516679314379978,0.004313057932009683,11.573004732130448,0.0054847480520397885
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5685133883,1.2263318245976416,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.925609479728239,0.00501793904733359,9.370410894708957,0.0047302124957769795,11.520483545754956,0.005129882773086039,11.577301849740483,0.0038800294523446
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.5721576596,1.208538544867131,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.921142514612898,0.00651796655220357,9.368636295065475,0.004074424926843825,11.51873043053332,0.0035773961540394913,11.576582791479572,0.005301076121430342
5.089851638095503e+18,63.75626616737,-22.116390095,5.250000000000001e-09,5.305555555555556e-09,-0.463,6.424,2015.5,2460256.575808674,1.19171778989229,12.53041441822052,0.007629547750844274,12.183678245353699,0.0032093613315521507,12.10958146390915,0.0033970576062203627,12.125707998657228,0.007424958116039159,11.921007558699632,0.0020501100788430024,9.367566565990135,0.003081761163986967,11.518070997714048,0.0031001731010208366,11.575203079480776,0.004409176924884247
