gaiadr2_id,ra,dec,e_ra,e_dec,pmRA,pmDE,epoch_yr,time_bjd,airmass,mag_g,emag_g,mag_r,emag_r,mag_i,emag_i,mag_z,emag_z,obs_mag_g,obs_emag_g,obs_mag_r,obs_emag_r,obs_mag_i,obs_emag_i,obs_mag_z,obs_emag_z
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.693489304,1.320207136275997,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.421389917489114,0.003734403534027864,-12.78567752879874,0.02113864240158198,-12.089098962788366,0.011486384226958924,-11.54996093473779,0.0047880154357319415
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.7036147676,1.281844539138036,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.439002780589284,0.004373379042041125,-12.77334786774075,0.018987644219063828,-12.06968936739892,0.0230633528183487,-11.560771801308947,0.005037229957925083
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.7135653486,1.2492476428131454,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.449862448683877,0.0026731940486369042,-12.782073771634739,0.031247100519134992,-12.071374650576988,0.03517670596174363,-11.564304737067294,0.006712435911650204
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.723523977,1.2212372807010028,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.449783191749352,0.0037852907888806494,-12.818467639045025,0.009297036795032031,-12.109501548124737,0.00583816169084913,-11.571655273697862,0.002318611799126382
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.7336554164,1.1970209491483972,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.452009518122342,0.0078061725852382755,-12.822216285409818,0.00644407189869224,-12.111542917651112,0.005592199333660789,-11.579839528197759,0.005831618817846558
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.7436023606,1.177121159488776,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.45996248862532,0.005737627702294185,-12.82686194142656,0.007824380773340725,-12.115249048304326,0.006983517314500008,-11.588185709925929,0.003851758027089119
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.753551922,1.1608234308585375,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.46373714773938,0.0039545560368334995,-12.831742687246063,0.0048154246254299,-12.118876830300238,0.004158714135191702,-11.58990226763613,0.0038482852868353453
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.763680452,1.1476911859765802,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.460289019390139,0.004348049298155616,-12.831095088556017,0.005442283884052213,-12.117549861329946,0.006101164676066018,-11.586175262736436,0.0037251429710853457
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.77364081,1.1380189785060228,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.462830328780367,0.0039664768516024665,-12.832491356660562,0.003635053471605996,-12.118885759130645,0.003930060856989429,-11.587741036040851,0.0041231286058970645
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.783586959,1.1314754400502294,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.462193879563436,0.004300454179267747,-12.830910593820953,0.004295116800713412,-12.116229063173018,0.003974288210887214,-11.587681728969105,0.0035426643444834
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.793704655,1.127904689800505,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.461632062540321,0.003394651767883574,-12.829379580541842,0.0032306946786054514,-12.116281254898432,0.003262520574424831,-11.58557376754073,0.0024785454335633874
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.803663867,1.1273869830892755,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.434272961016312,0.03449088266860575,-12.8035702347686,0.030154166044260876,-12.095496460251054,0.026270910233990294,-11.563506942991442,0.02727366108745255
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.813619654,1.1298595362845907,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.408160451260246,0.013376831422816347,-12.77956356689354,0.0161904930431236,-12.070485763946095,0.01224037110268267,-11.540675269492112,0.011184607303417585
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.823561852,1.1353082507113963,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.397678600880486,0.010884365695175391,-12.767357825022964,0.013299111055602894,-12.062299571282473,0.010782824520670082,-11.53185537410694,0.0075316037804183935
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.8335052254,1.1438361015787835,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.376503730559007,0.015138060650621264,-12.753207748370654,0.015446157988182331,-12.050209360691845,0.011921495057256183,-11.519731371336821,0.012342510137964516
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.843630391,1.1557631964383344,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.350030226024971,0.05683718938840234,-12.724037260561506,0.049867348393238614,-12.029908144086544,0.04542981181564952,-11.497458123243378,0.04443841168520064
6.657995561377203e+18,286.34135024052,-50.04616581769,7.3333333333333345e-09,6.416666666666667e-09,6.931,-12.239,2015.5,2460436.853594142,1.1708408169810576,12.773412393188476,0.008319254811931702,12.256554969787599,0.0032093613315521507,12.084294666290283,0.0033970576062203627,12.038592530822754,0.0031827661522612085,-11.419910676771675,0.014222474254698312,-12.789617855452393,0.01643776551472748,-12.09012550600156,0.011324853191328454,-11.55899276930057,0.012060738570374725
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.693489304,1.320632707235547,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.131138631928671,0.006092383082079207,-12.424818517426743,0.002922605066546665,-11.68838662161967,0.0034930746918838576,-11.174392004891004,0.005484360662997784
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.7036147676,1.2822786891622568,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.148987158237304,0.005385538774113051,-12.436833379326814,0.0035191851649095177,-11.699689063578617,0.003243959917639435,-11.18868835934971,0.002909516846378179
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.7135653486,1.2496879566886494,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.159650793231041,0.004175439560275217,-12.442035086652279,0.00297000432482033,-11.704921499189409,0.0029567315498461393,-11.196076175207075,0.002326110142127945
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.723523977,1.221682020633829,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.159591468006894,0.0035951974187961857,-12.439077695009537,0.0048813092531416824,-11.70142514017689,0.005063797716992848,-11.194692953235055,0.004600545708529003
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.7336554164,1.19746882731189,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.160703630681512,0.005789387254607587,-12.440781803510008,0.00743051437348193,-11.704453807523414,0.007006204637507559,-11.201360275593839,0.003869867865419694
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.7436023606,1.1775710818614464,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.171504726392072,0.00706279944453879,-12.444990084496837,0.007856097492584287,-11.71021642462412,0.005552721701586153,-11.209441666504237,0.004976613548212018
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.753551922,1.1612745933164133,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.17421827202884,0.004428885103319632,-12.443638578962817,0.004905488093458355,-11.709704894650708,0.004500765842881552,-11.212109608592725,0.004032303680238111
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.763680452,1.148142967264722,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.17070975031828,0.0049502963381703805,-12.441074306541362,0.006260699732635714,-11.705755169611315,0.005088700668615673,-11.208141341474647,0.004741986662727462
6.657994564944794e+18,286.34243915228,-50.09013591895,7.000000000000001e-09,5.750000000000001e-09,-4.25,7.237,2015.5,2460436.77364081,1.1384708596400017,13.109430834197997,0.012418131851800327,12.671971883392334,0.014046352270242373,12.511338563156128,0.011337548178009998,12.469917338562013,0.017179348981019294,-11.17436009724258,0.004935152998849751,-12.442792928258239,0.005268510673297503,-11.707488619681198,0.0037902705758301953,-11.209535401539572,0.0036612125452704578
