gaiadr2_id,ra,dec,e_ra,e_dec,pmRA,pmDE,epoch_yr,time_bjd,airmass,mag_g,emag_g,mag_r,emag_r,mag_i,emag_i,mag_z,emag_z,obs_mag_g,obs_emag_g,obs_mag_r,obs_emag_r,obs_mag_i,obs_emag_i,obs_mag_z,obs_emag_z,time_from_midnight
4.0831566244151337e+18,290.84154917282,-20.18897114519,0.0,0.0,-7.473,-2.934,2015.5,2460479.832413979,1.4403305244867792,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.702010834201756,0.025244051027759448,-10.141375097205586,0.020172291671836772,-9.632367806717102,0.01937408579170734,-9.05192892607716,0.023348850227210758,4.923278119415043
4.0831566244151337e+18,290.84154917282,-20.18897114519,0.0,0.0,-7.473,-2.934,2015.5,2460479.842430945,1.5348383419973815,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.70204985860374,0.022086576346996612,-10.153743462336642,0.01910390395269509,-9.642304777813775,0.021332531256378216,-9.070958938393122,0.023837544763107645,5.1579944975674135
4.0831566244151337e+18,290.84154917282,-20.18897114519,0.0,0.0,-7.473,-2.934,2015.5,2460479.8524190276,1.64796623654414,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.72774039150817,0.0282307507734585,-10.160126373575528,0.02067269214366415,-9.64411888042208,0.018968587345691592,-9.0783112429326,0.02005417283160298,5.401641704142092
4.0831566244151337e+18,290.84154917282,-20.18897114519,0.0,0.0,-7.473,-2.934,2015.5,2460479.8624036675,1.784931392430632,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.725676294165488,0.024768733292815228,-10.15770633857043,0.01612578646964381,-9.649895526504933,0.019453147177593264,-9.069611879085386,0.020634220877639622,5.638560019433497
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.5523166596,1.4900471905372545,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.733142082006125,0.020598396252176066,-10.169031381034092,0.015429466533589316,-9.654354376385049,0.014361624959138482,-9.076903974667243,0.02029740180802323,-1.794571414589882
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.5624174704,1.4020689889200335,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.744884279384275,0.024823744600351198,-10.168701033478468,0.01776200790042073,-9.6615005154908,0.016708706883062176,-9.076403845296252,0.01586471123278242,-1.5707688331604004
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.5723928674,1.3288679096286347,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.745312730480379,0.028504941060669094,-10.163583540492667,0.020083892344441943,-9.658324636569883,0.01756730051266956,-9.077193942379164,0.01619709086275626,-1.3124949149787426
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.5823952192,1.2667462665349358,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.735900479455365,0.021881165483650208,-10.17256283776045,0.017723739423597437,-9.653172639035578,0.017942655402770364,-9.081830737403005,0.0229424289413613,-1.0913280062377453
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.592382673,1.2140461448685673,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.742890410888286,0.021719499718663108,-10.170647089708543,0.019786634859435378,-9.655783615321699,0.01576511670354532,-9.076999151582802,0.018026347345653927,-0.8322016261518002
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.6023730715,1.1693135964950438,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.748444370605363,0.02113265458666064,-10.167435179472657,0.019072616235120087,-9.650467487146383,0.012807864753435736,-9.077160909484924,0.025005126638651735,-0.611695546656847
